-1.896558505719845300e-01
-3.879751514496541098e-01
6.085591653627944186e-01
-6.182876540324282466e-01
7.999313445692597391e-01
2.505737977793038862e-01
-3.271532658627887002e-01
-7.749450540914573082e-01
6.771624283576833658e-01
-3.299341318961033220e-01
-4.105276556960426593e-01
-1.882421290686056015e-01
-9.659376197459670355e-01
5.830675519275632102e-01
4.134705603385828709e-01
-2.862211194797319447e-01
1.762430355121455960e-01
-1.792209565151383632e-01
-4.247318837539653114e-01
1.162405992507906660e-01
-5.131121044263984299e-01
1.295424867828454119e-02
-2.663394073274818474e-01
-2.749163209742122582e-02
-1.347978567485725865e-01
-4.998041935622763443e-01
-3.214574485686245708e-01
7.894462919403562040e-01
-9.259556795938908014e-01
-4.401877526758808390e-01
